pays,code_iso3,volaille_kcal_hab_jour,population_milliers,pib_par_habitant_ppp,pct_pop_ne_peut_manger_sain,imports_alim_pct_imports_totaux,densite_population_hab_km2,pct_population_urbaine,lpi_efficacite_douane,croissance_pib_pct,marche_volaille,taux_dependance_import,prix_moyen_import,part_bio_agriculture,indice_stabilite_globale,part_volaille_viande,distance_france_km,volaille_import_valeur_usd_hab
"China, mainland",CHN,-0.30519177078785953,7.646308799146269,2.001738973770893,-0.15390596862789485,-1.052532143971008,0.03268179949795366,-0.0016189215149683578,0.9992471702956199,1.1368435432612238,7.6668849453642895,-1.048990891781937,0.12093516226862658,-0.4519587289519896,-0.07908969496221231,-0.7505386347397145,0.7343074327075759,-0.5764418417249416
Peru,PER,1.8596780028086919,-0.1318723237059559,-0.3979886102976647,0.002976082266285181,-0.27856482150337597,-0.5790971702943696,1.0752968356003765,-0.18043167158332493,-0.5157197720951596,0.2272216906136647,-0.6418222920945239,-0.43231794085900893,-0.10578080112991871,-0.2844787921141289,2.8074571064682297,1.2824780314060287,-0.48380541199775334
Uzbekistan,UZB,-1.1790145610982312,-0.12908699576824575,-0.6988703131686674,-0.5174131597241659,-0.4671093423777823,-0.34399519410557533,-0.47066698274659613,-0.953568272189122,0.19348172878509773,-0.30163821843862393,0.742048986230273,-0.7476087149273734,-0.5736912404255482,-1.0214586149180955,-1.686171050271211,-0.09010960968498428,-0.5969726384970979
Egypt,EGY,-0.26961031363797466,0.27573502457275534,-0.44305874434583425,0.745296030399723,0.866580001230567,-0.18667652572666427,-0.8744025005639808,-0.12367996163071344,0.11258000871127524,0.28030371695324874,-0.08469647904851871,-0.23615810050772099,0.006743196420132447,-0.8830544745271709,0.8583029860633755,-0.6112013493091423,-0.5384573870785937
Malawi,MWI,-0.8311471170846356,-0.2066951061426528,-0.9745178820526247,1.9429565652748053,-0.21995382607185793,0.24254617427153158,-2.1736524649222217,-0.5602905682583762,0.04408740573913262,-0.2777883126573643,-1.5652134934609994,0.22358917598229067,-0.529480085107732,-0.6321799325499059,-0.3838852563014762,0.5800423674470627,-0.6098068069342051
Jordan,JOR,0.3211863682771197,-0.2506568673035641,-0.6434751769288545,-0.792913346660287,0.6399997651710903,-0.13199095288722737,1.501262414590371,-0.39727809872289294,-0.5328172365819589,-0.23356804739918297,0.742048986230273,-0.28204914780688184,-0.5434121376282512,0.055030465208668104,1.465536391793587,-0.5693664785602865,-0.11363712569952072
Niger,NER,-1.2503580919317567,-0.1875698146840844,-0.9785022189979478,2.0233107864645072,2.8952389255166544,-0.6162728437585502,-2.147149086168719,-1.008464284514202,0.4240642156425355,-0.31846297967635623,0.742048986230273,-0.5131342462368539,-0.5735784154720165,-0.7964260675073942,-1.3615399623286772,-0.4180409673691247,-0.604782554768096
Algeria,DZA,-0.8602263790193132,-0.07349691006324405,-0.38265105517480846,-0.551850683091181,0.8588816740945733,-0.6134099461608743,0.5420425143865379,-0.882722712643458,-0.900789338428785,-0.21983239492428278,-1.4309966373455427,0.04656244994640978,-0.5732995203996131,-0.8970109438061364,-0.268481136827431,-1.1126416608449026,-0.6061544301976205
Croatia,HRV,-0.584424931974266,-0.28532297523506406,0.3424125842084823,-0.20364905793580565,-0.15806589429408688,-0.34402176343876034,-0.21448554749636803,0.504655153077014,-0.22653919629392694,-0.31038318125253006,0.742048986230273,0.23736625010022155,0.7832461099213126,0.3548531783080655,-1.2734939830156506,-1.183947701641946,0.1527911486304242
Rwanda,RWA,-1.2216400630645907,-0.2395737357557335,-0.942857398153768,1.7822481228954012,1.19134136242448,1.7358040866465818,-1.9634815184055618,0.10266788704722653,0.013160053705387333,-0.3202515134776822,-1.6118069983937466,1.8372730588163997,-0.5602666803286855,0.20425980150530806,-1.1313114280436123,0.20414292574271406,-0.6119342587636852
Tajikistan,TJK,-1.0289222215471938,-0.2571241629001059,-0.9016859163854305,0.10628865236733073,1.0932099709451735,-0.37725285665572106,-1.6679012782019984,-1.4579693590390836,1.2157347254895192,-0.312274137392285,0.742048986230273,-0.7104887725827231,-0.5041752453040725,-1.090542244546757,-1.2630433415694964,-0.05239155071356465,-0.4034755891030447
Côte d'Ivoire,CIV,-1.1985211467438535,-0.15773108659787646,-0.8055905640374796,0.8792197323825598,0.9570061297065321,-0.2856601470164397,-0.4844519754590251,-0.03713989067488079,1.3331874428592334,-0.3086135591973917,-1.3244490480721491,0.24958896885123977,-0.5308006698095307,-0.7714000620348023,-1.1874595476279532,-0.202635678150727,-0.6094047513479559
Montenegro,MNE,-0.19411260252806656,-0.3048051202911844,-0.06938791814038267,-0.6054201638843157,1.2000090065943365,-0.47043215912164166,0.2318361660644037,-0.6360219362140582,-0.25196702721102304,-0.3232454945402146,0.742048986230273,0.07359458670178123,-0.3521678301020571,0.07281117130844966,-1.0047893239229864,-1.0752497219669677,0.8232568985388414
Mexico,MEX,0.9941635730510853,0.3867110865387044,-0.1106022422414655,-0.18834349199490996,-1.1695592009406344,-0.3870335974788511,0.8558963459972414,0.14205219335072236,-0.7602942796500276,1.2628453145178877,0.742048986230273,-0.5081227964870243,-0.42749558303237606,-0.6384683718147262,0.523337836909272,0.9978012239194084,-0.14038963827985557
Nepal,NPL,-1.1826268917733465,-0.15053380686656978,-0.8691685858316656,-0.0008503092189385067,0.49586994298717707,0.26255062769899656,0.26017316708439464,-1.1280279259843975,1.9252536091943129,-0.30525253252008455,-1.5766303591739332,2.12483164988574,-0.5236221792690238,-0.8247740226006347,-1.1977585480652404,0.47085414924623,-0.6109059483376974
Estonia,EST,0.3358163075113361,-0.30087775946244527,0.6675002050806408,-0.8541356104238695,-0.4416674920150446,-0.5478619948308983,0.42776238779257036,1.1088786828972659,0.6619130128404286,-0.3149861793383672,0.742048986230273,-0.10701193720685832,3.6319717274196925,1.3786368601121834,-0.042428465715326255,-0.974608148313368,1.0391203012984662
Guinea,GIN,-1.178472711496964,-0.23853967135373652,-0.9008290697305223,0.42770553712613874,1.529763320950965,-0.4514055164708305,-1.2112127789170228,-0.6743869910094953,2.4251788181520944,-0.3171750759653139,0.742048986230273,-0.6213586934019932,-0.5736912404255482,-1.1329050162538659,-1.0859031237037413,-0.23150009975268115,-0.4605872190914983
Philippines,PHL,-0.3747291362838276,0.3006496123211532,-0.6758639804843831,0.5118861498010647,-0.425708399101198,1.0858518816312475,-0.3763665980710999,-0.31196326973737704,1.1518564871499426,0.24302256491775637,0.742048986230273,-0.6804770938970254,-0.23952643106224508,-0.5415060056340121,-0.10343835728106844,1.4138617451542583,-0.5026967210514707
Slovakia,SVK,-0.37436790321631597,-0.27768295148065836,0.4577013016263762,-0.5174131597241659,-1.180046221144653,-0.14256481165555407,-0.3267440798688208,0.5167256591251986,-0.3812079382189786,-0.2984626890495562,0.742048986230273,-0.05129098371401519,1.5431292767855407,0.566679167661609,-0.7846034985175752,-1.1815268599754296,0.5870354931255611
Angola,AGO,-0.6100724797675842,-0.13801025064112088,-0.6562421920869862,1.0514073492176355,0.508823822977813,-0.5801827669469556,0.23604557313577745,-1.8917977568258535,-1.5241797917359061,-0.20726146863717163,0.742048986230273,-0.5573523307372963,-0.5736912404255482,-1.3034285154670913,0.1739942488539859,0.27363234216819127,-0.1029105667785568
Lithuania,LTU,0.5940979507820746,-0.29236255451290716,0.61758888743224,-0.4561908959605833,-0.24050598530261008,-0.4761515531784119,0.3349538803886436,0.6927984590080304,0.27548511319209923,-0.29697697798563855,0.742048986230273,-0.27035390841175455,1.103387253719123,0.9415200559453373,-0.2410983366184134,-1.0181673890920053,0.6518419340288503
Kazakhstan,KAZ,-0.08375590040329647,-0.20324704204926194,0.3069391326952842,-0.915357874187452,-0.3767163373013137,-0.6655774165435449,-0.13807356005883237,-0.27827624942249346,0.08188247611224346,-0.19860225273474338,0.742048986230273,-0.7147061470655943,-0.5467413013516154,-0.3225551708775109,-0.3780176737087688,-0.19489164443490142,-0.21444270352155576
Portugal,PRT,0.7268511030925588,-0.2501127444175242,0.5819440665880603,-0.5480242916059571,0.10071555140162079,-0.14594735826573763,0.04201145445901455,0.9406932667316468,-0.21491461759349792,-0.2093826024041012,0.742048986230273,0.2227404296083498,0.8791280777391787,1.172124925038203,-0.34046049464221706,-1.083203942873989,0.4446412210015519
Myanmar,MMR,0.9284191547639881,-0.016017122353024372,-0.7917953328934582,0.4659694519783778,0.07101652328788333,-0.3081385638824624,-1.4897297519820576,-0.7934155923179809,0.8514310057393079,0.3225465452093045,-1.6249153884132714,0.002042497328305101,-0.5571793029445415,-1.2355580219150641,0.8346333533573046,0.8465520211886335,-0.6112002931524629
Morocco,MAR,0.06489150687769464,-0.10865797213225763,-0.6816048530722679,-0.7661286062637197,-0.3958611790572365,-0.30852863085875465,0.04919483742006584,-0.8347465530764981,0.4439207533808525,-0.05356958393379019,-1.5067470005367394,0.21384727025228398,-0.5674802553642296,-0.3951694268178053,0.9803490266379516,-0.9860925257507163,-0.5989659975932924
United Republic of Tanzania,TZA,-1.2393404833726553,0.005148249757457663,-0.9014288623889581,1.6253660720012213,-0.5374263898765919,-0.39024002102808836,-1.3723134173630431,0.05618448953143873,1.0748609918584717,-0.3012051415970519,-0.7351419578289,-0.629693462712294,-0.4230837922583968,-0.5871385038355093,-1.358467550921055,0.39172686959864866,-0.6100775795586133
Botswana,BWA,-1.0975565043743831,-0.29553098190935273,-0.3001795646398974,1.1317615704073374,-0.22045602940829043,-0.6799019074375819,0.2782625115444364,0.544367617346358,0.08731686360099267,-0.3242950944902821,0.742048986230273,-0.3057379290073908,-0.5736912404255482,0.6990006054967052,-1.243120249115533,0.8115110144199192,-0.5084564405432636
Iran (Islamic Republic of),IRN,0.43407170187447036,0.17058650125660063,-0.39636060165333914,-0.9765801379510345,0.8534802427108286,-0.4415617245025669,0.693055378586602,-0.47706239590352995,-0.32371354431555666,0.5036194287846029,-1.572164313023553,-0.38221598633636983,-0.5682569822566946,-0.847824879679678,1.4347092389396676,-0.34284673647889624,-0.6076836096985719
